Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
11405,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,06/06/2020,06/06/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11406,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,18/06/2020,18/06/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11407,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,14/05/2020,14/05/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11408,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,04/10/2019,04/10/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11409,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Little Secrets, , ,18/10/2019,18/10/2019,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,94,Hull Thomas Edward Percy,Manderson Stephen,Stehr Dennis,BMG Talpa Music,130828CQ,T9155753847,130828CQ, , , ,.23,.09,23.75,23.75,Fixed point reconciliation adjustment
11410,00618760530,P,2020041,Sky Sports Mix Low Peak,Television, ,Monster, , ,16/04/2019,16/04/2019,Game Changers (Sky Sports)  ,Sky Sports Mix, ,1,136,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,2.24,2.28,16.66,16.66,Fixed point reconciliation adjustment
11411,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Monster, , ,19/09/2019,19/09/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11412,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11413,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11414,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11415,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11416,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11417,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11418,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11419,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11420,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11421,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,02/02/2020,02/02/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11422,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,02/02/2020,02/02/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11423,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11424,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11425,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,26/08/2019,26/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11426,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11427,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11428,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11429,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11430,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,26/08/2019,26/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11431,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11432,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11433,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11434,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,26/08/2019,26/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11435,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11436,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11437,00618760530,P,2019121,Sky Sports Mix Non Peak,Television, ,Monster, , ,04/08/2019,04/08/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.73,.57,16.66,16.66,Fixed point reconciliation adjustment
11438,00618760530,P,2020101,Sky Sports Mix Non Peak,Television, ,Monster, , ,08/05/2020,08/05/2020, ,Sky Sports Mix, ,1,111,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,1,.96,16.66,16.66,Fixed point reconciliation adjustment
11439,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Monster, , ,19/09/2019,19/09/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11440,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Monster, , ,18/11/2019,18/11/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11441,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Monster, , ,18/11/2019,18/11/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11442,00618760530,P,2020041,Sky Sports Mix Non Peak,Television, ,Monster, , ,10/12/2019,10/12/2019, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11443,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11444,00618760530,P,2020071,Sky Sports Mix Non Peak,Television, ,Monster, , ,06/03/2020,06/03/2020, ,Sky Sports Mix, ,1,74,Manderson Stephen,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,085280LV,T9056822630,085280LV, , , ,.66,.64,16.66,16.66,Fixed point reconciliation adjustment
11445,00618760530,P,2020071,Comedy Central Non Peak,Television, ,Read All About It, , ,11/01/2020,11/01/2020,Impractical Jokers  ,Comedy Central, ,1,26,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.06,.01,17.5,17.5,Fixed point reconciliation adjustment
11446,00618760530,P,2019121,Real Lives High Peak,Television, ,Read All About It, , ,01/08/2019,01/08/2019,Fat: The Fight Of My Life  ,Real Lives, ,1,121,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.11,.11,17.5,17.5,Fixed point reconciliation adjustment
11447,00618760530,P,2020041,Real Lives High Peak,Television, ,Read All About It, , ,19/09/2019,19/09/2019,Fat: The Fight Of My Life  ,Real Lives, ,1,121,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.11,.11,17.5,17.5,Fixed point reconciliation adjustment
11448,00618760530,P,2020101,Sky Sports Golf High Peak,Television, ,Read All About It, , ,06/04/2020,06/04/2020,Sky Sports Golf 2018  ,Sky Sports Golf, ,1,89,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.13,.07,17.5,17.5,Fixed point reconciliation adjustment
11449,00618760530,P,2020101,Sky Sports Golf Non Peak,Television, ,Read All About It, , ,11/04/2020,11/04/2020,Sky Sports Golf 2018  ,Sky Sports Golf, ,1,89,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.05,.04,17.5,17.5,Fixed point reconciliation adjustment
11450,00618760530,P,2020101,Sky Sports Golf Non Peak,Television, ,Read All About It, , ,11/04/2020,11/04/2020,Sky Sports Golf 2018  ,Sky Sports Golf, ,1,89,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.05,.04,17.5,17.5,Fixed point reconciliation adjustment
11451,00618760530,P,2020071,Sky Sports News Non Peak,Television, ,Read All About It, , ,28/12/2019,28/12/2019,Gillette Soccer Saturday 2019  ,Sky Sports News, ,1,23,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.08,.02,17.5,17.5,Fixed point reconciliation adjustment
11452,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,23/01/2020,23/01/2020,Premiership Years Aka Premier League Years  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11453,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,17/06/2020,17/06/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11454,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,02/05/2020,02/05/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11455,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,08/04/2020,08/04/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11456,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,13/12/2019,13/12/2019,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11457,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,13/12/2019,13/12/2019,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11458,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,13/05/2020,13/05/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11459,00618760530,P,2020101,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,21/04/2020,21/04/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11460,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,23/01/2020,23/01/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11461,00618760530,P,2019121,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,05/07/2019,05/07/2019,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.53,.18,17.5,17.5,Fixed point reconciliation adjustment
11462,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,26/03/2020,26/03/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11463,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,05/02/2020,05/02/2020,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
11464,00618760530,P,2020071,Sky Sports Premier League Non Peak,Television, ,Read All About It, , ,13/12/2019,13/12/2019,Sky Sports Football 2012  ,Sky Sports Premier League, ,1,87,Barnes Thomas Andrew Searle,James Iain,Kelleher Peter Norman Cullen,Kohn Benjamin Alexander,078598AR,T9112391283,078598AR, , , ,.16,.06,17.5,17.5,Fixed point reconciliation adjustment
