WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","3452922",2,"04/01/2016","06/30/2016",.000456,22.000000,.000100
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\You Lift me Up To Heaven","","416987070",3,"04/01/2016","06/30/2016",.000806,22.000000,.000177
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","210044567",129,"04/01/2016","06/30/2016",.026807,22.000000,.005898
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","210044567",161,"10/01/2016","12/31/2016",.037914,22.000000,.008341
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","19803071",416,"10/01/2016","12/31/2016",.096752,22.000000,.021285
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","3452922",6,"10/01/2016","12/31/2016",.001098,22.000000,.000242
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\You Lift me Up To Heaven","","416987070",4,"10/01/2016","12/31/2016",.000681,22.000000,.000150
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","210044567",148,"01/01/2017","03/31/2017",.034067,22.000000,.007495
"FRED MACRAE\BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","UPTOHEAVEN","UP TO HEAVEN (YOU LIFT ME)","REBA MCENTIRE\(You Lift Me) Up to Heaven","","19803071",574,"01/01/2017","03/31/2017",.128840,22.000000,.028345
"TOM DAVEY\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","Use: GN-IS General - Internet Interactive Self-Representing SPOTIFY - ADDITIONAL INTERIM FEES","","",0,"07/01/2017","09/30/2017",.011910,.000000,.000000
"TOM DAVEY\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2017","09/30/2017",.018260,.000000,.000000
"TOM DAVEY\FRED MACRAE\BOB MORRISON","UMG RECORDINGS, INC.","DOMESTIC","DPDDOWNLD","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","","","07314 5323222",4,"10/01/2017","12/31/2017",.100000,22.500000,.022500
"TOM DAVEY\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","Use: GN-AM Internet Audio and Music Videos YOUTUBE - AUDIO PERFORMANCES","","",0,"07/01/2017","09/30/2017",.005550,.000000,.000000
"TOM DAVEY\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2017","09/30/2017",.011460,.000000,.000000
"TOM DAVEY\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","","","RHAPSODY INTERNATION",49,"04/01/2017","06/30/2017",.014800,22.500000,.003330
"TOM DAVEY\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","","","APPLE  INC",75,"10/01/2017","12/31/2017",.019700,22.500000,.004433
"TOM DAVEY\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","YOUTUBE","","",146,"11/01/2017","11/30/2017",.016452,22.500000,.003702
"TOM DAVEY\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","YOUTUBE / RED","","",1,"11/01/2017","11/30/2017",.000617,22.500000,.000139
"TOM DAVEY\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","YOUTUBE / RED","","",1,"12/01/2017","12/31/2017",.000466,22.500000,.000105
"TOM DAVEY\FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WELLWALTZI","WE'LL WALTZ IN LOVE TONIGHT","YOUTUBE","","",76,"12/01/2017","12/31/2017",.011418,22.500000,.002569
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","WHATONENIG","WHAT ONE NIGHT CAN DO","","","",1,"10/01/2017","12/31/2017",-99.050000,45.000000,-44.572500
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","WHATONENIG","WHAT ONE NIGHT CAN DO","","","",1,"10/01/2017","12/31/2017",99.050000,45.000000,44.572500
"MICHAEL HUFFMAN\DONNY KEES\BOB MORRISON","CMRRA - CPCC (PRIVATE COPY)","CANADA","FORPERFORM","","WHATONENIG","WHAT ONE NIGHT CAN DO","","","",6,"01/01/2000","12/31/2002",.007560,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","","","APPLE  INC",57,"10/01/2017","12/31/2017",.020900,45.000000,.009405
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","","","RHAPSODY INTERNATION",32,"04/01/2017","06/30/2017",.011300,45.000000,.005085
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2017","09/30/2017",.009670,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","Use: GN-IS General - Internet Interactive Self-Representing SPOTIFY - ADDITIONAL INTERIM FEES","","",0,"07/01/2017","09/30/2017",.006890,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2017","09/30/2017",.005910,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","Use: GN-AM Internet Audio and Music Videos Pandora Plus","","",0,"07/01/2017","09/30/2017",.022910,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2017","09/30/2017",.096480,.000000,.000000
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","MECHANICAL","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","USGI19400009","CD Lo","75992463027",5,"10/01/2017","12/31/2017",.150000,45.000000,.067500
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","","","USGI19400009",266,"09/01/2016","12/31/2017",.101512,45.000000,.045680
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","YOUTUBE","","",60,"12/01/2017","12/31/2017",.001673,45.000000,.000753
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","YOUTUBE / RED","","",1,"12/01/2017","12/31/2017",.000740,45.000000,.000333
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","YOUTUBE / RED","","",5,"11/01/2017","11/30/2017",.003909,45.000000,.001759
"GENE DOBBINS\MICHAEL HUFFMAN\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","WHENIMTHRO","WHEN I'M THROUGH FALLIN' APART","YOUTUBE","","",101,"11/01/2017","11/30/2017",.012650,45.000000,.005693
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2017","09/30/2017",.104630,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-AM Internet Audio and Music Videos YOUTUBE - AUDIO PERFORMANCES","","",0,"07/01/2017","09/30/2017",.071690,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IN General - Internet Streaming SLACKER - WWW.SLACKER.COM","","",0,"07/01/2017","09/30/2017",.220170,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2017","09/30/2017",.180700,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing IHEART FREE","","",0,"07/01/2017","09/30/2017",.138280,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing GROVIR","","",0,"07/01/2017","09/30/2017",.098090,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2017","09/30/2017",.097470,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing IHEART ALL ACCESS","","",0,"07/01/2017","09/30/2017",.020940,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing ITUNIR","","",0,"07/01/2017","09/30/2017",.036520,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing IHEART PLUS","","",0,"07/01/2017","09/30/2017",.013690,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IN General - Internet Streaming RADIONOMY - SETTLEMENT (1Q13-3Q17)","","",0,"07/01/2017","09/30/2017",.007790,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES DOWNLOAD CAMBODIA","","",1,"07/01/2017","12/31/2017",.005981,15.185000,.000908
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PEERMUSIC - SE ASIA","HONGKONG","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","ITUNES DOWNLOAD INDONESIA","","",30,"07/01/2017","12/31/2017",.026321,15.185000,.003997
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AMCOS","AUSTRALIA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Itunes Store","","",6,"07/01/2017","09/30/2017",.084604,13.670000,.011565
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Highway 101 (feat. Paulette Ca\\HIGHWAY 101\USCMG0402212","","342379801",1,"02/01/2017","02/28/2017",.024376,13.670000,.003332
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Highway 101 (feat. Paulette Ca\\HIGHWAY 101\USCMG0402212","","342379801",1,"03/01/2017","03/31/2017",.024376,13.670000,.003332
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","RHAPSODY INTERNATION",1480,"04/01/2017","06/30/2017",.677800,15.000000,.101670
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AMCOS","AUSTRALIA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Itunes Store","","",3,"10/01/2017","12/31/2017",.014521,13.670000,.001985
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","USWB19904060","Digit","G020000000SB54",275,"10/01/2017","12/31/2017",25.030000,15.000000,3.754500
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","R8RHD0622654","Digit","G020000378048T",4,"10/01/2017","12/31/2017",.160000,15.000000,.024000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single","","",725,"10/01/2014","09/30/2017",.166951,13.670000,.022822
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","DPDSTREAM","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Service Single","","",197,"10/01/2014","09/30/2017",.167347,13.670000,.022876
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - GOOGLE INC. CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101\Greatest Hits","T","61ef4b6ebb1aeca4eb16",1,"07/01/2017","09/30/2017",.030978,14.670000,.004544
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - ONLINE DISTRIBUTIONS","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",0,"01/01/2013","09/30/2015",14.115688,14.670000,2.070771
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","BUMA STEMRA","HOLLAND","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","48469",0,"07/01/2017","09/30/2017",.083384,13.670000,.011399
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - GOOGLE INC. CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101\Whiskey  If You Were A Woman","F","67b25935431194633579",1,"07/01/2017","09/30/2017",.042111,14.670000,.006178
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101","T","342272117",2,"07/01/2017","09/30/2017",.052231,14.670000,.007662
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101","T","251557228",1,"07/01/2017","09/30/2017",.023504,14.670000,.003448
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101","T","342377629",9,"07/01/2017","09/30/2017",.232426,14.670000,.034097
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101","T","342379797",4,"07/01/2017","09/30/2017",.104461,14.670000,.015324
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","HIGHWAY 101","F","",66,"07/01/2017","09/30/2017",2.223460,14.670000,.326182
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: RD-CO Radio - Country","","",0,"07/01/2017","09/30/2017",212.528160,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: RD-PO Radio - Pop","","",0,"07/01/2017","09/30/2017",24.542250,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2017","09/30/2017",1.734060,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing SPOTIFY - ADDITIONAL INTERIM FEES","","",0,"07/01/2017","09/30/2017",1.385370,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-BA General - Background/Foreground TOUCHTUNES","","",0,"07/01/2017","09/30/2017",1.135310,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-BA General - Background/Foreground AMI","","",0,"07/01/2017","09/30/2017",.495560,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2017","09/30/2017",3.370120,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: RD-SA Radio - Satellite SIRIRS","","",0,"07/01/2017","09/30/2017",7.684470,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2017","09/30/2017",2.263460,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP INTERNATIONAL","BELGIUM","ASCAPINT","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","SABAM","","",0,"07/01/2016","03/31/2017",.010000,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Use: GN-AM Internet Audio and Music Videos Pandora Plus","","",0,"07/01/2017","09/30/2017",.303320,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Alliance Amazon United Kingdom Permanent Download Service Album","","",2,"10/01/2014","09/30/2017",.032046,13.670000,.004381
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Alliance iTunes United Kingdom Permanent Download Service Single","","",1,"10/01/2014","09/30/2017",.068310,13.670000,.009338
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","PRS","UK","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","Alliance Online Residuals PDS United Kingdom Permanent Download Service Single","","",1,"10/01/2014","09/30/2017",.012264,13.670000,.001676
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AMI ENTERTAINMENT / ROWE INTERNATIONAL","DOMESTIC","DIGJUKEBOX","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",375,"10/01/2017","12/31/2017",1.012500,15.000000,.151875
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","AMI ENTERTAINMENT / ROWE INTERNATIONAL","DOMESTIC","DIGJUKEBOX","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",89,"10/01/2017","12/31/2017",.240300,15.000000,.036045
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TOUCHTUNES DIGITAL JUKEBOX, INC.","CANADA","DIGJUKEBOX","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",2,"10/01/2017","12/31/2017",.006800,14.670000,.000998
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP INTERNATIONAL","GERMANY","ASCAPINT","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","GEMA","","",0,"01/01/2017","03/31/2017",.010000,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","ASCAP INTERNATIONAL","GERMANY","ASCAPINT","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","GEMA","","",0,"01/01/2017","03/31/2017",.090000,.000000,.000000
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","TOUCHTUNES DIGITAL JUKEBOX, INC.","CANADA","DIGJUKEBOX","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","","","",1399,"10/01/2017","12/31/2017",4.633900,14.670000,.679793
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HIGHWAY 101\USCMG0402212","","187813",1,"01/01/2010","06/30/2010",.054557,13.670000,.007458
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HIGHWAY 101\USCMG0402212","","187813",2,"07/01/2013","07/31/2013",.045270,13.670000,.006188
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HEIDI HAUGE\EECV10800270","","327164591",1,"01/01/2010","06/30/2010",.027859,13.670000,.003808
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HEIDI HAUGE\EECV10800270","","327164591",1,"02/01/2014","02/28/2014",.035984,13.670000,.004919
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HIGHWAY 101\USCMG0402212","","342272141",1,"07/01/2010","12/31/2010",.067325,13.670000,.009203
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HIGHWAY 101\USCMG0402212","","483888",12,"07/01/2016","10/31/2016",.009286,13.670000,.001269
"MARYLAND FRANCIS\FRED MACRAE\BOB MORRISON","NCB","SCANDINAVI","DPDDOWNLD","","WHISKEYIFY","WHISKEY, IF YOU WERE A WOMAN","\\HIGHWAY 101\USCMG0402212","","484342",5,"07/01/2016","10/31/2016",.004643,13.670000,.000635
