Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
1099,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,This Time,.0949,50,01/10/2017,31/12/2017, , ,,00000005, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455551,EUR, , , , , 
1100,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,This Time,.0406,50,01/07/2017,30/09/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446082,EUR, , , , , 
1101,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Single,Online, ,This Time,.0231,50,01/10/2017,31/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455552,EUR, , , , , 
1102,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0055,50,01/10/2016,31/12/2016, , ,,00000016, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446564,EUR, , , , , 
1103,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0014,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446564,EUR, , , , , 
1104,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0044,50,01/10/2016,31/12/2016, , ,,00000013, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446564,EUR, , , , , 
1105,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.001,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446564,EUR, , , , , 
1106,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0019,50,01/10/2016,31/12/2016, , ,,00000005, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446562,EUR, , , , , 
1107,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0032,50,01/10/2016,31/12/2016, , ,,00000004, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446562,EUR, , , , , 
1108,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.1667,50,01/10/2017,31/10/2017, , ,,00000494, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446079,EUR, , , , , 
1109,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.1913,50,01/11/2017,30/11/2017, , ,,00000552, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455559,EUR, , , , , 
1110,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0117,50,01/09/2017,30/09/2017, , ,,00000156, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,434999,EUR, , , , , 
1111,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0242,50,01/11/2017,30/11/2017, , ,,00000070, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455559,EUR, , , , , 
1112,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0548,50,01/11/2017,30/11/2017, , ,,00000243, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455558,EUR, , , , , 
1113,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0114,50,01/11/2017,30/11/2017, , ,,00000133, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455561,EUR, , , , , 
1114,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0112,50,01/10/2017,31/10/2017, , ,,00000051, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446078,EUR, , , , , 
1115,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0536,50,01/10/2017,31/10/2017, , ,,00000244, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446078,EUR, , , , , 
1116,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0125,50,01/11/2017,30/11/2017, , ,,00000055, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455558,EUR, , , , , 
1117,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.025,50,01/10/2017,31/10/2017, , ,,00000074, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446079,EUR, , , , , 
1118,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0264,50,01/11/2017,30/11/2017, , ,,00000076, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455559,EUR, , , , , 
1119,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,This Time,.0101,50,01/10/2017,31/10/2017, , ,,00000030, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,446079,EUR, , , , , 
1120,00177149937,M,2018071,Alliance iTunes Ireland Permanent Download Service Album,Online, ,This Time,.0233,50,01/10/2017,04/11/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455896,EUR, , , , , 
1121,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.0117,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455493,GBP, , , , , 
1122,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.1968,50,03/12/2017,30/12/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455490,GBP, , , , , 
1123,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.2056,50,03/12/2017,30/12/2017, , ,,00000024, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455490,GBP, , , , , 
1124,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.1645,50,05/11/2017,02/12/2017, , ,,00000014, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455493,GBP, , , , , 
1125,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.1994,50,01/10/2017,04/11/2017, , ,,00000017, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455496,GBP, , , , , 
1126,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.1305,50,05/11/2017,02/12/2017, , ,,00000015, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455493,GBP, , , , , 
1127,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.0869,50,01/10/2017,04/11/2017, , ,,00000010, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455496,GBP, , , , , 
1128,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,This Time,.0116,50,03/12/2017,30/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455490,GBP, , , , , 
1129,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.0445,50,01/10/2017,04/11/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,456326,GBP, , , , , 
1130,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.0222,50,01/10/2017,04/11/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,456326,GBP, , , , , 
1131,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.0439,50,03/12/2017,30/12/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455491,GBP, , , , , 
1132,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.044,50,03/12/2017,30/12/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455491,GBP, , , , , 
1133,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.1098,50,03/12/2017,30/12/2017, , ,,00000005, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455491,GBP, , , , , 
1134,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.0223,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455494,GBP, , , , , 
1135,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.0223,50,05/11/2017,02/12/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,455494,GBP, , , , , 
1136,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Single,Online, ,This Time,.1558,50,01/10/2017,04/11/2017, , ,,00000007, ,Dina Carroll,Nigel Philip Lowis, , ,7117152A,T0103366911,7117152A, ,456326,GBP, , , , , 
1137,00177149937,M,2018071,Dearne 102 & 97.1 FM (Census),Radio, ,This Time,.51,50,26/02/2018,26/02/2018, ,Dearne 102 & 97.1 FM,,00000001,208,Carroll Dina,Lowis Nigel Philip,Imagem London Limited, ,7117152A,T0103366911,7117152A, , , , , , , , 
1138,00177149937,M,2018071,DfE,Media, ,This Time,.3,100,01/01/2018,31/03/2018,Analogy  , ,, ,181,Carroll D,Lowis N, , ,7117152A,T0103366911,7117152A,DFE PRORATA 2017, , , , , , , 
1139,00177149937,M,2018071,Lincs FM 102.2 (Census),Radio, ,This Time,.48,50,04/02/2018,04/02/2018, ,Lincs FM 102.2,,00000001,194,Carroll Dina,Lowis Nigel Philip,Imagem London Limited, ,7117152A,T0103366911,7117152A, , , , , , , , 
1140,00177149937,M,2018071,Rother FM (Census),Radio, ,This Time,.48,50,04/02/2018,04/02/2018, ,Rother FM,,00000001,194,Carroll Dina,Lowis Nigel Philip,Imagem London Limited, ,7117152A,T0103366911,7117152A, , , , , , , , 
1141,00177149937,M,2018071,Trax FM (107.9 Bassetlaw) (Analogy),Radio, ,This Time,.51,50,26/02/2018,26/02/2018, ,Trax FM (107.9 Bassetlaw),,00000001,210,Carroll Dina,Lowis Nigel Philip,Imagem London Limited, ,7117152A,T0103366911,7117152A, , , , , , , , 
1142,00177149937,M,2018071,Trax FM 107.1 - Doncaster (Census),Radio, ,This Time,.51,50,26/02/2018,26/02/2018, ,Trax FM 107.1 - Doncaster,,00000001,210,Carroll Dina,Lowis Nigel Philip,Imagem London Limited, ,7117152A,T0103366911,7117152A, , , , , , , , 
1143,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,When Will My Heart Beat Again,.0082,33.34,01/06/2017,30/06/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,435128,GBP, , , , , 
1144,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0004,33.34,01/09/2017,30/09/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,452722,EUR, , , , , 
1145,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0037,33.34,01/11/2017,30/11/2017, , ,,00000010, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455554,EUR, , , , , 
1146,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0053,33.34,01/12/2017,31/12/2017, , ,,00000014, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455555,EUR, , , , , 
1147,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0066,33.34,01/10/2017,31/10/2017, , ,,00000018, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455553,EUR, , , , , 
1148,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0036,33.34,01/07/2017,31/07/2017, , ,,00000010, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,452720,EUR, , , , , 
1149,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0054,33.34,01/08/2017,31/08/2017, , ,,00000015, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,452721,EUR, , , , , 
1150,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,When Will My Heart Beat Again,.026,33.34,01/10/2017,31/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455551,EUR, , , , , 
1151,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0066,33.34,01/11/2017,30/11/2017, , ,,00000028, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455559,EUR, , , , , 
1152,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,When Will My Heart Beat Again,.0079,33.34,01/10/2017,31/10/2017, , ,,00000035, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,446079,EUR, , , , , 
1153,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,When Will My Heart Beat Again,.0075,33.34,01/10/2017,04/11/2017, , ,,00000001, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455496,GBP, , , , , 
1154,00177149937,M,2018071,Alliance iTunes United Kingdom Permanent Download Service Album,Online, ,When Will My Heart Beat Again,.0148,33.34,03/12/2017,30/12/2017, , ,,00000002, ,Graham Plato,Louise Nurding,Nigel Philip Lowis, ,7766974Y,T0115196547,7766974Y, ,455490,GBP, , , , , 
1155,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Why Did I Let You Go,.0118,50,01/06/2017,30/06/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,435128,GBP, , , , , 
1156,00177149937,M,2018071,Alliance Amazon United Kingdom Permanent Download Service Album,Online, ,Why Did I Let You Go,.0118,50,01/04/2017,30/04/2017, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,435122,GBP, , , , , 
1157,00177149937,M,2018071,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0005,50,01/11/2017,30/11/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455899,EUR, , , , , 
1158,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0198,50,01/12/2017,31/12/2017, , ,,00000035, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455555,EUR, , , , , 
1159,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0286,50,01/08/2017,31/08/2017, , ,,00000053, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,452721,EUR, , , , , 
1160,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0266,50,01/11/2017,30/11/2017, , ,,00000048, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455554,EUR, , , , , 
1161,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0263,50,01/10/2017,31/10/2017, , ,,00000048, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455553,EUR, , , , , 
1162,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.017,50,01/07/2017,31/07/2017, , ,,00000031, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,452720,EUR, , , , , 
1163,00177149937,M,2018071,Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0226,50,01/09/2017,30/09/2017, , ,,00000040, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,452722,EUR, , , , , 
1164,00177149937,M,2018071,Alliance Google United Kingdom Permanent Download Service Album,Online, ,Why Did I Let You Go,.0406,50,01/07/2017,30/09/2017, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446082,EUR, , , , , 
1165,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0006,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446564,EUR, , , , , 
1166,00177149937,M,2018071,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.001,50,01/10/2016,31/12/2016, , ,,00000003, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446564,EUR, , , , , 
1167,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0008,50,01/10/2016,31/12/2016, , ,,00000002, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446562,EUR, , , , , 
1168,00177149937,M,2018071,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0004,50,01/10/2016,31/12/2016, , ,,00000001, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446562,EUR, , , , , 
1169,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.1025,50,01/11/2017,30/11/2017, , ,,00000296, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455559,EUR, , , , , 
1170,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.1101,50,01/10/2017,31/10/2017, , ,,00000326, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,446079,EUR, , , , , 
1171,00177149937,M,2018071,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service Single,Online, ,Why Did I Let You Go,.0243,50,01/11/2017,30/11/2017, , ,,00000108, ,Dina Carroll,Nigel Philip Lowis, , ,2144182L,T0102481399,2144182L, ,455558,EUR, , , , , 
