Record Number,CAE Number,Rights Type,Distribution (posted),Usage Narrative,Usage Summary,Un-Notified Flag,Work Title,Amount (performance revenue),Share,Perf Start Date,Perf End Date,Prod Header,Broadcast Region,Production ID,Number of Perfs,Duration,IP1,IP2,IP3,IP4,Tunecode,ISWC,WID,Catalogue Number,Invoice Number,Currency,Works Share Transfer From,Works Share Transfer To,Old Share,New Share,Adjustment Reason
5826,00618760530,P,2019121,French (SACEM) Online,Overseas, ,Don't Piss Me Off,.01,25,27/05/2019,05/07/2019,Reparer Les Vivants GOOGLE, ,, , ,Hayes Alexander Gareth Copus,Manderson Stephen,Scharff Jared Blake,Williams Andrew Anthony,089530FU,T9107964965,089530FU, , , , , , , , 
5827,00618760530,P,2019121,Lithuanian (LATGA-A) Films,Overseas, ,Don't Piss Me Off,.05,25,01/07/2018,31/12/2018,Reparer Les Vivants FILM CINEMA LATGA-A, ,, , ,Hayes Alexander Gareth Copus,Manderson Stephen,Scharff Jared Blake,Williams Andrew Anthony,089530FU,T9107964965,089530FU, , , , , , , , 
5828,00618760530,P,2019121,SACEM Tax Refund,Overseas, ,Don't Piss Me Off,.68,25,27/11/2018,04/01/2019,Reparer Les Vivants CANAL+, ,, ,0,Hayes Alexander Gareth Copus,Manderson Stephen,Scharff Jared Blake,Williams Andrew Anthony,089530FU,T9107964965,089530FU, , , , , , , , 
5829,00618760530,P,2019121,Swiss (SUISA) Private Copying,Overseas, ,Don't Piss Me Off,.09,25,01/01/2011,31/12/2017,Reparer Les Vivants RTS DEUX, ,, ,0,Hayes Alexander Gareth Copus,Manderson Stephen,Scharff Jared Blake,Williams Andrew Anthony,089530FU,T9107964965,089530FU, , , , , , , , 
5830,00618760530,P,2019121,Viasat Film Scandi (SPD),Television, ,Don't Piss Me Off,.31,25,06/05/2018,06/05/2018,Heal The Living  ,Viasat Film Premiere,7512761480,00000028,1568,Hayes Alexander Gareth Copus,Manderson Stephen,Scharff Jared Blake,Williams Andrew Anthony,089530FU,T9107964965,089530FU, , , , , , , , 
5831,00618760530,P,2019121,CBBC (SPD),Television, ,Falling Down,.16,50,20/02/2018,20/02/2018,Blue Peter Bite  ,CBBC,7631951306,00000003,105,Manderson Stephen,Bucks Music Group Ltd, , ,076507EN,T9111595529,076507EN, , , , , , , , 
5832,00618760530,P,2019121,CBBC (SPD),Television, ,Falling Down,.01,50,03/10/2017,03/10/2017,Blue Peter Bite  ,CBBC,7631951306,00000004,140,Manderson Stephen,Bucks Music Group Ltd, , ,076507EN,T9111595529,076507EN, , , , , , , , 
5833,00618760530,P,2019121,CBBC (SPD),Television, ,Falling Down,.01,22.5,06/04/2017,06/04/2017,Blue Peter  ,CBBC,7508543630,00000006,192,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5834,00618760530,P,2019121,CBBC (SPD),Television, ,Falling Down,.43,22.5,18/01/2018,18/01/2018,Blue Peter  ,CBBC,7653269698,00000011,636,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5835,00618760530,P,2019121,itv2 (SPD),Television, ,Falling Down,.01,22.5,24/01/2018,24/01/2018,Dress To Impress  ,itv2,7631940807,00000007,63,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5836,00618760530,P,2019121,itv2 Low Peak,Television, ,Falling Down,.2,22.5,15/08/2019,15/08/2019,Dress To Impress  ,itv2,7631940807,00000001,9,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5837,00618760530,P,2019121,itv2 Non Peak,Television, ,Falling Down,.12,22.5,04/07/2019,04/07/2019,Dress To Impress  ,itv2,7631940807,00000001,9,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5838,00618760530,P,2019121,itv2 Non Peak,Television, ,Falling Down,.12,22.5,16/08/2019,16/08/2019,Dress To Impress  ,itv2,7631940807,00000001,9,Blake Deleon Stafford,Bailey Lee Collin,Manderson Stephen,Nicolaides Costas,072134DV,T9131665855,072134DV, , , , , , , , 
5839,00618760530,P,2019121,BBC HD International Pan-Europe/Nordic (NSPD),Television, ,Fire Blaze Ft. Professor Green,.01,5,02/01/2018,02/01/2018,New Blood  ,BBC HD International Poland,6650957750,00000015,675,Manderson Stephen Paul,Mbye Marcus Raimo Ousman,McNulty Connolly Peter Findlay,Orabiyi Michael Jemitope Abiol,122168BP, ,122168BP, , , , , , , , 
5840,00618760530,P,2019121,BBC HD International Pan-Europe/Nordic (SPD),Television, ,Fire Blaze Ft. Professor Green,.01,5,11/10/2017,11/10/2017,New Blood  ,BBC HD International Poland,6650957750,00000008,360,Manderson Stephen Paul,Mbye Marcus Raimo Ousman,McNulty Connolly Peter Findlay,Orabiyi Michael Jemitope Abiol,122168BP, ,122168BP, , , , , , , , 
5841,00618760530,P,2019121,BBC HD International Pan-Europe/Nordic (SPD),Television, ,Fire Blaze Ft. Professor Green,.08,5,02/01/2018,02/01/2018,New Blood  ,BBC HD International Poland,6650957750,00000015,675,Manderson Stephen Paul,Mbye Marcus Raimo Ousman,McNulty Connolly Peter Findlay,Orabiyi Michael Jemitope Abiol,122168BP, ,122168BP, , , , , , , , 
5842,00618760530,P,2019121,GEOL - Netflix,Online, ,Fire Blaze Ft. Professor Green,.07,5,31/03/2019,31/03/2019,New Blood  ,GEOL - Netflix,6650957750,00072424,3259080,Manderson Stephen Paul,Mbye Marcus Raimo Ousman,McNulty Connolly Peter Findlay,Orabiyi Michael Jemitope Abiol,122168BP, ,122168BP, , , , , , , , 
5843,00618760530,P,2019121,BBC First Middle East/North Africa Non-Primetime (NSPD),Television, ,Game Over,.01,3.12,17/04/2018,17/04/2018,Last Tango In Halifax  ,BBC First Middle East/North Africa,1293480289,00000008,80,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5844,00618760530,P,2019121,Comedy Central (NSPD),Television, ,Game Over,.01,3.12,11/05/2016,11/05/2016, ,Comedy Central,,00000618,12360,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5845,00618760530,P,2019121,Dave Non Peak,Television, ,Game Over,.01,3.12,23/07/2019,23/07/2019,Yianni: Supercar Customiser  ,Dave,7723662529,00000001,32,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5846,00618760530,P,2019121,Netherlands (BUMA) Films,Overseas, ,Game Over,.14,3.12,01/01/2018,31/12/2018,Love Island RTL5, ,, , ,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5847,00618760530,P,2019121,Sky Sports Action High Peak,Television, ,Game Over,.01,3.12,13/08/2019,13/08/2019,Sky Sports Darts 2013  ,Sky Sports Action,1833966620,00000001,20,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5848,00618760530,P,2019121,Sky Sports Action Low Peak,Television, ,Game Over,.01,3.12,09/07/2019,09/07/2019,Sky Sports Darts 2013  ,Sky Sports Action,1833966620,00000001,20,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5849,00618760530,P,2019121,Sky Sports Action Non Peak,Television, ,Game Over,.01,3.12,13/07/2019,13/07/2019,Sky Sports Darts 2013  ,Sky Sports Action,1833966620,00000001,20,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5850,00618760530,P,2019121,Sky Sports Action Non Peak,Television, ,Game Over,.01,3.12,01/08/2019,01/08/2019,Sky Sports Darts 2013  ,Sky Sports Action,1833966620,00000001,20,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5851,00618760530,P,2019121,itv2 Non Peak,Television, ,Game Over,.04,3.12,07/07/2019,07/07/2019,Don't Hate The Playaz  ,itv2,7686560563,00000001,20,Bernardo Kaagell Charlie,Danquah Kwasi Esono,Devlin James John,Fyffe Jahmaal Noel,077968DQ,T9067489694,077968DQ, , , , , , , , 
5852,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,Goodnight,.02,25,01/01/2019,31/03/2019,The 10 Million Pound Challenge SCREENRIGHTS-RETRANS-SBS1 AUTO, ,, , ,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5853,00618760530,P,2019121,BBC Arabic TV Low Peak,Television, ,Goodnight,.07,25,04/07/2019,04/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5854,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,09/07/2019,09/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5855,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,07/07/2019,07/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5856,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,10/07/2019,10/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5857,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,05/07/2019,05/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5858,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,06/07/2019,06/07/2019, ,BBC Arabic TV,,00000001,29,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5859,00618760530,P,2019121,BBC Arabic TV Non Peak,Television, ,Goodnight,.04,25,11/07/2019,11/07/2019, ,BBC Arabic TV,,00000001,26,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5860,00618760530,P,2019121,BBC2 Network (SPD),Television, ,Goodnight,.24,25,12/10/2018,12/10/2018,Restoration Home  ,BBC2 Network,1637499954,00000001,54,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5861,00618760530,P,2019121,Norwegian (TONO) Films,Overseas, ,Goodnight,1.68,25,01/01/2015,31/12/2019,Suicide And Me NRK2, ,, , ,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5862,00618760530,P,2019121,Norwegian (TONO) Films,Overseas, ,Goodnight,1.24,25,01/01/2015,31/12/2019,Suicide And Me NRK3, ,, , ,Hayes Alexander Gareth Copus,Hayes Edward Dorien Copus,Manderson Stephen,Bucks Music Group Ltd,054549FW,T9054615520,054549FW, , , , , , , , 
5863,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,29/09/2019,29/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5864,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,28/09/2019,28/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5865,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,30/09/2019,30/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5866,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,29/09/2019,29/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5867,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,26/09/2019,26/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5868,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,25/09/2019,25/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5869,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,28/09/2019,28/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5870,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,30/09/2019,30/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5871,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,30/09/2019,30/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5872,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,27/09/2019,27/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5873,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,27/09/2019,27/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5874,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,25/09/2019,25/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5875,00618760530,P,2019121,MTV Dance Non Peak,Television, ,Got It All,.02,25,26/09/2019,26/09/2019, ,MTV Dance,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5876,00618760530,P,2019121,MTV European Non Peak,Television, ,Got It All,.04,25,30/09/2019,30/09/2019, ,MTV European,,00000001,208,Bolander Victor Gustav,Manderson Stephen Paul,Nordstroem Linus Carl Oskar,Concord Copyrights,376042CT,T9298768840,376042CT, , , , , , , , 
5877,00618760530,P,2019121,CytaVision Analogy High Peak,Television, ,I Need Church,.04,25,10/11/2018,10/11/2018,Sky Sports Darts 2018  ,Sky Sports Action,7696012129,00000002,83,Manderson Stephen Paul,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,130826LW,T9142907026,130826LW, , , , , , , , 
5878,00618760530,P,2019121,CytaVision Analogy Non Peak,Television, ,I Need Church,.01,25,12/11/2017,12/11/2017,Sky Sports Darts 2017  ,Sky Sports Action,7638834919,00000001,52,Manderson Stephen Paul,Murray James Terence,Omer Mustafa Armando Ibrahim,Bucks Music Group Ltd,130826LW,T9142907026,130826LW, , , , , , , , 
5879,00618760530,P,2019121,4Seven Non Peak,Television, ,I Need You Tonight,.02,16.25,15/07/2019,15/07/2019,Couples Come Dine With Me  ,4seven,5272549739,00000001,15,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5880,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.04,16.25,01/01/2019,31/03/2019,Melbourne Comedy Festival SCREENRIGHTS-RETRANS-ABC1, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5881,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.02,16.25,01/01/2019,31/03/2019,Melbourne Comedy Festival SCREENRIGHTS-RETRANS-ABC2, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5882,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.02,16.25,01/01/2019,31/03/2019,Melbourne Comedy Festival SCREENRIGHTS-RETRANS-ABC2, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5883,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.04,16.25,01/01/2019,31/03/2019,Melbourne Comedy Festival SCREENRIGHTS-RETRANS-ABC2, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5884,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.02,16.25,01/01/2019,31/03/2019,Mr Ts Worlds Craziest Fools SCREENRIGHTS-RETRANSMISSION-7M, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5885,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.01,16.25,01/01/2019,31/03/2019,No Offence (2015) SCREENRIGHTS-RETRANS-ABC1, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5886,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.01,16.25,01/01/2019,31/03/2019,No Offence (2015) SCREENRIGHTS-RETRANS-ABC1, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5887,00618760530,P,2019121,Australian (APRA) Films,Overseas, ,I Need You Tonight,.04,16.25,01/01/2019,31/03/2019,Russell Howards Good News COMEDYCHANNEL (FOXTEL  GALAXY , ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5888,00618760530,P,2019121,BBC Lifestyle Poland (NSPD),Television, ,I Need You Tonight,.6,16.25,04/01/2018,04/01/2018,Come Dine With Me Supersized  ,BBC Lifestyle Poland,7633917994,00000045,1906,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5889,00618760530,P,2019121,CBBC (SPD),Television, ,I Need You Tonight,.16,16.25,10/01/2018,10/01/2018,How To Be Epic @ Everything  ,CBBC,7499312150,00000012,333,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5890,00618760530,P,2019121,CBBC (SPD),Television, ,I Need You Tonight,.01,16.25,03/01/2017,30/09/2017,How To Be Epic @ Everything  ,CBBC,7499312150,00000020,666,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5891,00618760530,P,2019121,Channel 4 Non Peak,Television, ,I Need You Tonight,.39,16.25,12/07/2019,12/07/2019,Couples Come Dine With Me  ,Channel 4,5272549739,00000001,15,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5892,00618760530,P,2019121,Danish (KODA) Online,Overseas, ,I Need You Tonight,.34,16.25,01/01/1990,31/12/2019,Casualty INTERAKTIVE TV-TJENESTER (PERF, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5893,00618760530,P,2019121,Danish (KODA) Online,Overseas, ,I Need You Tonight,.03,16.25,01/01/1990,31/12/2019,Casualty TV2 PLAY (PERFORMING), ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5894,00618760530,P,2019121,Danish (KODA) Online,Overseas, ,I Need You Tonight,.02,16.25,01/01/1990,31/12/2019,No Offence Ep 107 + Ep 108 EDUCATIONAL TV (PERFORMING), ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5895,00618760530,P,2019121,Danish (KODA) Online,Overseas, ,I Need You Tonight,.22,16.25,01/01/1990,31/12/2019,No Offence Ep 107 + Ep 108 INTERAKTIVE TV-TJENESTER (PERF, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
5896,00618760530,P,2019121,Danish (KODA) Online,Overseas, ,I Need You Tonight,.05,16.25,01/01/1990,31/12/2019,World's Craziest Fools INTERAKTIVE TV-TJENESTER (PERF, ,, , ,Elbergamy Marwan Ahmed Mahmoud,Farriss Andrew Charles,Hutchence Michael Kelland,Manderson Stephen Paul,9316360H,T9060285792,9316360H, , , , , , , , 
