WRITERS,SOURCE,TERRITORY,REVENUE_TYPE,USAGE,SONG_ID,SONG_TITLE,NOTES,CONFIG,SELECTION,UNITS,BEG_PER,End_PER,AMOUNT_RECEIVED,SHARE,ROYALTY_AMT
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2018","09/30/2018",.004280,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IS General - Internet Interactive Self-Representing ITUNIR","","",0,"07/01/2018","09/30/2018",.001860,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos GOOGLE PLAY MUSIC - FREE TRIAL","","",0,"07/01/2018","09/30/2018",.002510,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IN General - Internet Streaming NEUROTIC MEDIA","","",0,"07/01/2018","09/30/2018",.002140,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2018","09/30/2018",.858850,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos Pandora Plus","","",0,"07/01/2018","09/30/2018",.085650,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IS General - Internet Interactive Self-Representing SPOTIR","","",0,"07/01/2018","09/30/2018",.095880,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2018","09/30/2018",.072450,.000000,.000000
"FRED MACRAE\BOB MORRISON","ASCAP","DOMESTIC","ASCAP","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.123500,.000000,.000000
"FRED MACRAE\BOB MORRISON","CMRRA - SPOTIFY CANADA","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES","F","",36,"10/01/2018","12/31/2018",.002282,22.000000,.000502
"FRED MACRAE\BOB MORRISON","CMRRA - GOOGLE INC. CANADA","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES\You Never Looked That Good When You Were Mine","F","e0f1cdd304478b3ef70f",68,"10/01/2018","12/31/2018",.015356,22.000000,.003378
"FRED MACRAE\BOB MORRISON","CMRRA - YOUTUBE","CANADA","DIGVIDSTRM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",284,"10/01/2018","12/31/2018",.005158,22.000000,.001135
"FRED MACRAE\BOB MORRISON","CMRRA - SPOTIFY CANADA","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES","F","",315,"10/01/2018","12/31/2018",.062054,22.000000,.013652
"FRED MACRAE\BOB MORRISON","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES\You Never Looked That Good When You Were Mine","F","282818748",88,"10/01/2018","12/31/2018",.031078,22.000000,.006837
"FRED MACRAE\BOB MORRISON","CMRRA - AMAZON DIGITAL SERVICES","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES\You Never Looked That Good When You Were Mine","F","RB001B1CBYU",66,"10/01/2018","12/31/2018",.009690,22.000000,.002132
"FRED MACRAE\BOB MORRISON","CMRRA - AMAZON DIGITAL SERVICES","CANADA","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","GEORGE JONES\You Never Looked That Good When You Were Mine","F","RB001BHUSWG",3,"10/01/2018","12/31/2018",.000491,22.000000,.000108
"FRED MACRAE\BOB MORRISON","AMCOS","AUSTRALIA","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","Itunes Store","","",1,"10/01/2018","12/31/2018",.026367,20.500000,.005405
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0001409884U",3,"10/01/2018","12/31/2018",.120000,22.500000,.027000
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0001409884U",2,"10/01/2018","12/31/2018",.080000,22.500000,.018000
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",541,"11/01/2016","12/31/2018",.510690,22.500000,.114905
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0000596343J",6,"10/01/2018","12/31/2018",.250000,22.500000,.056250
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0000596343J",1,"10/01/2018","12/31/2018",.040000,22.500000,.009000
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0000596343J",1,"10/01/2018","12/31/2018",.040000,22.500000,.009000
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","G0000596343J",2,"10/01/2018","12/31/2018",.080000,22.500000,.018000
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",761,"09/01/2016","12/31/2018",.241420,22.500000,.054320
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",62,"09/01/2016","12/31/2018",.026890,22.500000,.006050
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",97,"11/01/2016","01/31/2019",.142520,22.500000,.032067
"FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",4,"10/01/2018","12/31/2018",.000000,22.500000,.000000
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",47,"12/01/2012","02/28/2019",.002340,22.500000,.000527
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",41,"10/01/2018","01/31/2019",.002070,22.500000,.000466
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",117,"12/01/2012","12/31/2018",.006160,22.500000,.001386
"FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","YOUTUBE","","",435,"12/01/2018","12/31/2018",.071937,22.500000,.016186
"FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","YOUTUBE / RED","","",11,"12/01/2018","12/31/2018",.014104,22.500000,.003173
"FRED MACRAE\BOB MORRISON","PRS","UK","FORPERFORM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",0,"01/01/2017","03/31/2018",.524499,.000000,.000000
"FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","FORPERFORM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",0,"04/01/2017","06/30/2017",.001459,.000000,.000000
"FRED MACRAE\BOB MORRISON","STIM","SCANDINAVI","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",0,"04/01/2017","06/30/2017",.000730,20.500000,.000150
"FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","YOUTUBE","","",488,"11/01/2018","11/30/2018",.100527,22.500000,.022619
"FRED MACRAE\BOB MORRISON","AUDIAM","DOMESTIC","SYNCH","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","YOUTUBE / RED","","",5,"11/01/2018","11/30/2018",.007485,22.500000,.001684
"FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","CHERRY RED RECORDS LTD","","5013929880689",26,"10/01/2018","12/31/2018",.352537,20.500000,.072270
"FRED MACRAE\BOB MORRISON","MECHANICAL COPYRIGHT PROTECTION SOCIETY LIMITED","UK","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","CHERRY RED RECORDS LTD","","5013929880689",2,"10/01/2018","12/31/2018",.026114,20.500000,.005353
"FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","USWB10505783","Digit","G020003060018W",284,"10/01/2018","12/31/2018",11.530000,22.500000,2.594250
"FRED MACRAE\BOB MORRISON","WARNER MUSIC GROUP","DOMESTIC","DPDDOWNLD","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","USWB10505783","Digit","G020003060019U",83,"10/01/2018","12/31/2018",3.350000,22.500000,.753750
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",732,"11/01/2016","02/28/2019",1.212740,22.500000,.272867
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SOUNDCLOUD","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",0,"06/01/2018","01/31/2019",.001210,22.500000,.000272
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - DEEZER","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",0,"04/01/2015","09/30/2018",.000620,22.500000,.000140
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",14,"07/01/2018","09/30/2018",.012390,22.500000,.002788
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - IHEART","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",4,"12/01/2016","12/31/2018",.004280,22.500000,.000963
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - SLACKER","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",5,"08/01/2008","09/30/2018",.010190,22.500000,.002293
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",1,"10/01/2018","12/31/2018",-.450000,22.500000,-.101250
"FRED MACRAE\BOB MORRISON","SONY MUSIC ENTERTAINMENT, INC.","DOMESTIC","MECHANICAL","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",1,"10/01/2018","12/31/2018",.450000,22.500000,.101250
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",244,"10/01/2016","02/28/2019",.120570,22.500000,.027128
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",18,"10/01/2016","02/28/2019",.011170,22.500000,.002513
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","",269,"09/01/2016","01/31/2019",.111370,22.500000,.025058
"FRED MACRAE\BOB MORRISON","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUNEVERLO","YOU NEVER LOOKED THIS GOOD WHEN YOU WERE MINE","","","USSM19903324",26,"09/01/2016","01/31/2019",.013680,22.500000,.003078
"FRED MACRAE\BOB MORRISON","SOCIEDAD GENERAL DE AUTORES DE ESPANA","SPAIN","MECHANICAL","","YOUWERETHE03","YOU WERE THERE","","","",2,"01/01/2017","06/30/2018",2.423144,20.500000,.496745
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","US-ACU-05-02056",25,"11/01/2016","01/31/2019",.035520,45.000000,.015984
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","US-ATV-06-00813",19,"11/01/2016","01/31/2019",.028270,45.000000,.012722
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - PANDORA","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","USATV0600813",9,"09/01/2016","12/31/2018",.004100,45.000000,.001845
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","GB-BXS-11-67451",4,"11/01/2016","12/31/2018",.003210,45.000000,.001445
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","US-ATV-06-00813",44,"11/01/2016","12/31/2018",.038300,45.000000,.017235
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","MUSIC REPORTS, INC. - AMAZON.COM","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","US-ACU-05-02056",59,"11/01/2016","12/31/2018",.048620,45.000000,.021879
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","KENDALLS\You'd make an Angel want to cheat","F","205248094",28,"10/01/2018","12/31/2018",.002913,44.000000,.001282
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS\You'd Make an Angel Want to Cheat","F","292118637",16,"10/01/2018","12/31/2018",.002023,44.000000,.000890
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS\You'd Make an Angel Wanna Cheat","F","201106187",192,"10/01/2018","12/31/2018",.022708,44.000000,.009992
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - SPOTIFY CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","KENDALLS","F","",379,"10/01/2018","12/31/2018",.022922,44.000000,.010086
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - MICROSOFT ZUNE","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS\Bye Bye Love","F","118983851",2,"01/01/2013","06/30/2016",.000751,44.000000,.000330
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS","F","",1,"10/01/2018","12/31/2018",.009940,44.000000,.004374
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - APPLE MUSIC CANADA","CANADA","DPDDOWNLD","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","KENDALLS","T","205248094",5,"10/01/2018","12/31/2018",.033234,44.000000,.014623
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - YOUTUBE","CANADA","DIGVIDSTRM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","",559,"10/01/2018","12/31/2018",.006120,44.000000,.002693
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - GOOGLE INC. CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS\You'd Make an Angel Wanna Cheat","F","c19b4dd9b4c7f3a617c2",136,"10/01/2018","12/31/2018",.010167,44.000000,.004473
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - GOOGLE INC. CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","KENDALLS\You'd make an Angel want to cheat","F","ad16dc58d11ea953e886",343,"10/01/2018","12/31/2018",.025706,44.000000,.011311
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - SPOTIFY CANADA","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS","F","",159,"10/01/2018","12/31/2018",.003309,44.000000,.001456
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - AMAZON DIGITAL SERVICES","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","THE KENDALLS\You'd Make an Angel Want to Cheat","F","RB073JT6R9P",10,"10/01/2018","12/31/2018",.000529,44.000000,.000233
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","CMRRA - ONLINE DISTRIBUTIONS","CANADA","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","KENDALLS","F","",3,"10/01/2018","12/31/2018",.000412,44.000000,.000181
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","RHAPSODY INTERNATION",3820,"07/01/2012","12/31/2015",.813200,45.000000,.365940
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","APPLE  INC",2533,"10/01/2018","12/31/2018",.174900,45.000000,.078705
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DPDDOWNLD","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","ORCHARD ENTERPRISES",8,"06/01/2018","09/30/2018",.109500,45.000000,.049275
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","HFA - CONS. DIG STREAM (SPOTIFY, NAPSTER, RHAPSODY, 7DIGITAL","DOMESTIC","DIGJUKEBOX","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","","","AMI ENTERTAINMENT  I",2,"07/01/2018","09/30/2018",.001800,45.000000,.000810
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","PRS","UK","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Alliance Google United Kingdom Limited Download / On Demand Streaming Service Single","","",10,"01/01/2016","12/31/2018",.002159,41.000000,.000885
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","PRS","UK","DPDSTREAM","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service Single","","",1,"01/01/2016","12/31/2018",.000254,41.000000,.000104
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos Pandora","","",0,"07/01/2018","09/30/2018",.107600,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION","","",0,"07/01/2018","09/30/2018",.070770,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: RD-CO Radio - Country","","",0,"07/01/2018","09/30/2018",8.486620,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-IN General - Internet Streaming APPLE SUBSCRIPTION (FREE TRIAL)","","",0,"07/01/2018","09/30/2018",.003070,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos YOUTUBE PREMIUM","","",0,"07/01/2018","09/30/2018",.003810,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-IS General - Internet Interactive Self-Representing IHEART FREE","","",0,"07/01/2018","09/30/2018",.002230,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos Pandora Premium","","",0,"07/01/2018","09/30/2018",.008180,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos GOOGLE PLAY MUSIC - FREE TRIAL","","",0,"07/01/2018","09/30/2018",.036360,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos Google Play Music","","",0,"07/01/2018","09/30/2018",.014140,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-AM Internet Audio and Music Videos Pandora Plus","","",0,"07/01/2018","09/30/2018",.011910,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-IS General - Internet Interactive Self-Representing RHAPSODY","","",0,"07/01/2018","09/30/2018",.011900,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-IS General - Internet Interactive Self-Representing AMAZON PRIME MUSIC","","",0,"07/01/2018","09/30/2018",.020460,.000000,.000000
"BOB MORRISON\JAMES ZERFACE\WILLIAM ZERFACE","ASCAP","DOMESTIC","ASCAP","","YOUDMAKEAN","YOU'D MAKE AN ANGEL WANT TO CHEAT","Use: GN-BA General - Background/Foreground AMI","","",0,"07/01/2018","09/30/2018",.001020,.000000,.000000
